"codmpio","ano","cod_dpto","depto","mpio","pobl_rur","pobl_urb","pobl_tot","indrural","altura","discapital","docen_total","t_establ","alumn_med","s11_ingles","s11_lectu","df_ing_propios","df_gast_inv","df_desemp_fisc","homicidios","extorsion","ataq_instpol","llegadas_pasajeros_nacionales","llegadas_internacionales","visitantes_extranjeros_no_residentes","visitantes_pnn","prestadores_de_servicios_turisticos_activos","establecimientos_de_alojamiento_y_hospedaje","actividades_terciarias","valor_agregado","participacion_terciarias","pdet","total_sisben","tasa_sisben","post","vocacion_turistica","tasa_homicidios","tasa_ataq_instpol","tasa_extorsion","log_t_establ","log_pobl_tot","tasa_docentes","tasa_alumnos_med","tasa_urbanizacion","valor_agregado_pc"
"54670",2021,"54","Norte de Santander","San Calixto",10015,2326,12341,0.811522543430328,1650,81.1342697143555,120,71,110,44.7740020751953,44.2490234375,36.0026596742738,90.8719272101608,67.9089480028152,3,4,,,,,,,,44.2118652550701,105.013403844792,42.1011638861019,1,7539,61.0890527509926,1,0,24.3092131917997,,32.4122842557329,4.27666611901606,9.42076335888101,0.972368527671988,0.891337817032655,18.8477432947087,0.850931074019872
"54673",2013,"54","Norte de Santander","San Cayetano",3233,1989,5222,0.619111478328705,240,35.1411437988281,50,9,116,45.969066619873,,52.68,82.29,69.92,,,0,,,,,,,65.5563206199459,103.59911930279,63.2788396862176,0,0,0,0,0,,0,,2.30258509299405,8.5608272284363,0.957487552661815,2.22137112217541,38.088854844887,1.98389734398296
"54673",2014,"54","Norte de Santander","San Cayetano",3285,2040,5325,0.616901397705078,240,35.1411437988281,48,9,93,46.9498023986816,47.814079284668,52.0429040298091,77.6587599871039,67.9583830126774,1,,0,,,,,,,68.886470192885,104.805045208634,65.7282004466044,0,0,0,0,0,18.7793427230047,0,,2.30258509299405,8.58035576637388,0.901408450704225,1.74647887323944,38.3098591549296,1.96816986307293
"54673",2015,"54","Norte de Santander","San Cayetano",3332,2092,5424,0.614306807518005,240,35.1411437988281,49,9,113,45.5654907226562,45.8129463195801,60.0312995960694,84.0026138392543,71.1083303045473,,2,0,,,,,,,80.7104746440128,121.935119911965,66.1913275701738,0,0,0,0,0,,0,36.8731563421829,2.30258509299405,8.59877317840866,0.903392330383481,2.08333333333333,38.5693215339233,2.24806637005835
"54673",2016,"54","Norte de Santander","San Cayetano",3394,2143,5537,0.612967312335968,240,35.1411437988281,65,9,121,47.5440979003906,48.1923141479492,63.44,75.18,72.47,3,,0,,,,,,,110.750216858747,169.452744036144,65.3575824273017,0,5657,102.167238576847,0,0,54.1809644211667,0,,2.30258509299405,8.61938870373091,1.17392089579195,2.18529889832039,38.7032689181867,3.06037103189712
"54673",2017,"54","Norte de Santander","San Cayetano",3454,2195,5649,0.611435651779175,240,35.1411437988281,77,9,124,44.273307800293,46.1647415161133,47.4066090133265,85.3424649553057,65.7944813137082,3,,0,,,,,,,116.279727107914,166.490646398481,69.8415974850674,0,5845,103.469640644362,1,0,53.1067445565587,0,,2.30258509299405,8.63941082414049,1.36307311028501,2.19507877500443,38.8564347672154,2.9472587431135
"54673",2018,"54","Norte de Santander","San Cayetano",4690,2288,6978,0.672112345695496,240,35.1411437988281,67,9,128,46.4784202575684,49.625659942627,41.04492291,85.74398836,65.35687886,4,2,0,,,,,,,128.166654197394,193.027224065515,66.3982268915047,0,6089,87.2599598738894,1,0,57.323015190599,0,28.6615075952995,2.30258509299405,8.85066091901715,0.960160504442534,1.83433648609917,32.7887646890226,2.76622562432667
"54673",2019,"54","Norte de Santander","San Cayetano",5031,2411,7442,0.676027953624725,240,35.1411437988281,68,9,129,48.5121269226074,50.5892524719238,44.8256590733911,86.7726285284697,67.0951400248978,1,2,0,,,,,,,145.546647753012,213.605393603503,68.1380958119333,0,6703,90.0698736898683,1,0,13.437248051599,0,26.8744961031981,2.30258509299405,8.91502927235991,0.913732867508734,1.73340499865628,32.3972050524053,2.87026865900972
"54673",2020,"54","Norte Santander","San Cayetano",5285,2505,7790,0.678433895111084,240,35.1411437988281,59,9,145,49.5199012756348,49.6842918395996,59.98,81.58,74.04,1,2,,,,,,,,156.534625931957,217.155755941893,72.0840326119851,0,6935,89.0243902439024,1,0,12.8369704749679,,25.6739409499358,2.30258509299405,8.96072450033086,0.757381258023107,1.86136071887035,32.1566110397946,2.78762202749542
"54673",2021,"54","Norte de Santander","San Cayetano",5306,2592,7898,0.671815633773804,240,35.1411437988281,65,9,161,46.5673789978027,48.4537315368652,61.0955969364534,81.194897581919,71.1635425257502,5,4,,,,,,,,189.054691999294,253.133000163404,74.6859128905572,0,5320,67.3588250189921,1,0,63.3071663712332,,50.6457330969866,2.30258509299405,8.97449144816442,0.822993162826032,2.03849075715371,32.8184350468473,3.20502659107881
"54680",2013,"54","Norte de Santander","Santiago",1469,1330,2799,0.524830281734467,411,42.8421516418457,41,15,84,45.0908012390137,,34.26,88.45,63.65,,,0,,,,,,,10.8397956774727,19.8053938186381,54.7315331203957,0,0,0,0,0,,0,,2.77258872223978,7.9373746961633,1.46480886030725,3.0010718113612,47.5169703465523,0.707588203595504
"54680",2014,"54","Norte de Santander","Santiago",1467,1334,2801,0.523741543292999,411,42.8421516418457,42,15,88,44.733757019043,44.3141899108887,27.1547785356084,85.1846383175623,63.4354994217873,,,0,,,,,,,12.1584096815115,21.6647802055961,56.1206232702556,0,0,0,0,0,,0,,2.77258872223978,7.93808872689695,1.49946447697251,3.14173509460907,47.6258479114602,0.773465912374012
"54680",2015,"54","Norte de Santander","Santiago",1465,1358,2823,0.51895147562027,411,42.8421516418457,39,15,76,45.6277732849121,49.4088935852051,22.4549645110095,80.802141686899,57.3749478613032,5,,0,,,,,,,13.0504233023153,23.5968230324443,55.3058489457319,0,0,0,0,0,177.116542685087,0,,2.77258872223978,7.94590959861313,1.38150903294368,2.69217144881332,48.1048529932696,0.83587754277167
"54680",2016,"54","Norte de Santander","Santiago",1463,1381,2844,0.514416337013245,411,42.8421516418457,38,15,71,45.7000122070312,45.4684257507324,11.6,78.19,53.42,,,0,,,,,,,13.7109107626125,23.0556135094485,59.4688610519675,0,3211,112.904360056259,0,0,,0,,2.77258872223978,7.95331834656043,1.33614627285513,2.49648382559775,48.5583684950774,0.810675580501001
"54680",2017,"54","Norte de Santander","Santiago",1462,1391,2853,0.512443065643311,411,42.8421516418457,37,15,53,48.8453598022461,50.3429679870605,14.8817507218785,84.9560583564687,59.3480733650765,2,1,0,,,,,,,13.9679120013122,24.3890375323851,57.2712719096229,0,3341,117.104801962846,1,0,70.1016473887136,0,35.0508236943568,2.77258872223978,7.95647679803678,1.2968804766912,1.85769365580091,48.7556957588503,0.854855854622681
"54680",2018,"54","Norte de Santander","Santiago",1612,1749,3361,0.479619175195694,411,42.8421516418457,35,15,63,47.1638412475586,48.3973731994629,17.25977219,84.42841034,58.67943651,,,0,,,,,,,14.8890652487211,27.5733348585901,53.9980576345939,0,3390,100.86283844094,1,0,,0,,2.77258872223978,8.12029131396856,1.04135673906575,1.87444213031836,52.0380839036001,0.82039080210027
"54680",2019,"54","Norte de Santander","Santiago",1686,1851,3537,0.476675152778625,411,42.8421516418457,34,15,67,45.6559181213379,47.1616287231445,21.8028638354032,86.9042748620296,61.745383215134,1,3,0,,,,,,,17.3189739353803,31.6204583369554,54.771419663893,0,3601,101.809443030817,1,0,28.2725473565168,0,84.8176420695505,2.77258872223978,8.17131687471973,0.961266610121572,1.89426067288663,52.3324851569126,0.893990905766338
"54680",2020,"54","Norte Santander","Santiago",1739,1928,3667,0.474229604005814,411,42.8421516418457,30,15,92,47.7424621582031,49.4281616210938,30.14,85.33,63.46,,1,,,,,,,,19.1050968866055,34.4613223219764,55.4392449253811,0,3589,97.8729206435779,1,0,,,27.2702481592582,2.77258872223978,8.20740183337636,0.818107444777747,2.50886283065176,52.5770384510499,0.939768811616481
"54680",2021,"54","Norte de Santander","Santiago",1746,1972,3718,0.469607323408127,411,42.8421516418457,32,14,89,44.7948951721191,47.4543075561523,26.2581135622651,85.9612723604288,62.6491337644569,,2,,,,,,,,20.134932927495,39.0721270490054,51.5327279271006,0,3006,80.8499193114578,1,0,,,53.7923614846692,2.70805020110221,8.22121009392507,0.860677783754707,2.39376008606778,53.0392684238838,1.05089099109751
"54720",2013,"54","Norte de Santander","Sardinata",13555,9100,22655,0.598322689533234,300,31.5748310089111,260,131,335,47.9496688842773,,17.65,89.93,42.44,9,1,0,0,0,2,0,0,0,74.4124077714942,203.738212847519,36.5235400524426,1,0,0,0,1,39.7263297285367,0,4.41403663650408,4.88280192258637,10.0281799964934,1.14764952549106,1.47870227322887,40.1677333921872,0.899307935764814
"54720",2014,"54","Norte de Santander","Sardinata",13497,9147,22644,0.596051931381226,300,31.5748310089111,296,131,315,46.1809883117676,44.5816535949707,33.2831230392174,87.6979629117132,62.4525609435191,5,6,0,0,0,0,0,0,0,80.3746740891796,195.053450899427,41.2064865904998,1,0,0,0,1,22.0809044338456,0,26.4970853206147,4.88280192258637,10.0276943559903,1.30718954248366,1.39109697933227,40.3948065712772,0.86139132176041
"54720",2015,"54","Norte de Santander","Sardinata",13444,9188,22632,0.594026148319244,300,31.5748310089111,294,135,150,46.5604629516602,47.0700035095215,28.9128475583039,92.7104731066736,63.521465961434,9,3,0,0,0,1,0,0,0,84.6980797312541,227.411342596512,37.2444394216215,1,0,0,0,1,39.7667020148462,0,13.2555673382821,4.91265488573605,10.0271642972297,1.29904559915164,0.662778366914104,40.5973842347119,1.00482212175907
"54720",2016,"54","Norte de Santander","Sardinata",13396,9224,22620,0.592219293117523,300,31.5748310089111,301,132,257,45.6953506469727,46.1519546508789,29.22,92.7,64.95,18,6,0,0,0,2,0,0,0,88.1595396715929,253.148658182368,34.825205199422,1,22608,99.946949602122,0,1,79.5755968169761,0,26.525198938992,4.89034912822175,10.0266339573578,1.33068081343943,1.13616268788683,40.7780725022104,1.11913641990437
"54720",2017,"54","Norte de Santander","Sardinata",13353,9255,22608,0.590631663799286,300,31.5748310089111,302,132,302,45.8273658752441,45.8119964599609,26.1472160532981,89.4842794767602,57.5829134890588,11,4,0,0,0,1,0,0,0,94.7456760488851,305.370747189758,31.0264414390714,1,22849,101.065994338287,1,1,48.6553432413305,0,17.6928520877565,4.89034912822175,10.0261033360763,1.33581033262562,1.33581033262562,40.9368365180467,1.35071986548902
"54720",2018,"54","Norte de Santander","Sardinata",15744,9398,25142,0.626203179359436,300,31.5748310089111,296,131,290,45.7446632385254,46.5185165405273,45.04535265,92.27372898,68.58404409,12,11,0,0,0,2,0,0,0,99.3609898479799,344.292260104206,28.8594898467676,1,23785,94.6026569087582,1,1,47.7288998488585,0,43.7514915281203,4.88280192258637,10.132334806767,1.17731286293851,1.15344841301408,37.3796833982977,1.36939090010423
"54720",2019,"54","Norte de Santander","Sardinata",16199,9901,26100,0.620651364326477,300,31.5748310089111,305,133,290,45.4180679321289,47.1669158935547,47.0096235750976,92.7134867090668,69.3842215768532,12,5,0,0,0,2,0,0,0,108.691396983519,303.906348082496,35.7647668991814,1,25373,97.2145593869732,1,1,45.9770114942529,0,19.1570881226054,4.89783979995091,10.1697289067531,1.16858237547893,1.11111111111111,37.9348659003831,1.16439213824711
"54720",2020,"54","Norte Santander","Sardinata",16519,10285,26804,0.616288602352142,300,31.5748310089111,293,133,283,46.5566062927246,47.0885200500488,54.86,93.71,70.66,15,5,,0,0,0,0,0,0,99.5299184798427,241.842449916655,41.1548586752008,1,25623,95.5939412028056,1,1,55.9617967467542,,18.6539322489181,4.89783979995091,10.1963437162616,1.0931204297866,1.05581256528876,38.3711386360245,0.902262535131529
"54720",2021,"54","Norte de Santander","Sardinata",16582,10589,27171,0.610283017158508,300,31.5748310089111,299,127,348,45.4708518981934,48.3720283508301,51.9190555061039,92.4512928797509,70.5940338268779,10,6,,0,0,5,0,0,0,128.873371685429,295.058581353176,43.6772152480364,1,19048,70.1041551654337,1,1,36.8039453829451,,22.082367229767,4.85203026391962,10.2099423103112,1.10043796695006,1.28077729932649,38.9716977660005,1.08593199128915
"54743",2013,"54","Norte de Santander","Silos",3635,980,4615,0.787648975849152,2750,116.936096191406,51,23,69,49.794303894043,,17.29,88,60.64,1,,0,,,,,,,20.7879576106853,54.4113292436949,38.2052008279032,0,0,0,0,0,21.6684723726977,0,,3.17805383034795,8.43728380818794,1.10509209100758,1.49512459371614,21.2351029252438,1.17901038447876
"54743",2014,"54","Norte de Santander","Silos",3554,983,4537,0.783336997032166,2750,116.936096191406,51,23,64,47.5903244018555,47.8474922180176,23.7915057030415,87.2259471093682,60.690393371116,,,0,,,,,,,22.4373749558617,66.0351225155959,33.9779409821834,0,0,0,0,0,,0,,3.17805383034795,8.42024166533979,1.12409080890456,1.41062376019396,21.6662993167291,1.45547988793467
"54743",2015,"54","Norte de Santander","Silos",3459,986,4445,0.778177738189697,2750,116.936096191406,56,23,79,49.3201484680176,48.3082122802734,56.9668610360739,89.2311398588072,75.8181164932113,,,0,,,,,,,23.7776004430119,62.5956365123105,37.9860350782369,0,0,0,0,0,,0,,3.17805383034795,8.39976009452414,1.25984251968504,1.77727784026997,22.1822272215973,1.40822579330282
"54743",2016,"54","Norte de Santander","Silos",3378,988,4366,0.773705899715424,2750,116.936096191406,65,23,59,49.9025535583496,47.1430435180664,36.68,80.23,60.39,,,0,,,,,,,24.0027882078322,67.1347800343597,35.7531345087413,0,5436,124.507558405863,0,0,,0,,3.17805383034795,8.38183155348556,1.48877691250573,1.35135135135135,22.629409070087,1.53767246986623
"54743",2017,"54","Norte de Santander","Silos",3295,990,4285,0.768961489200592,2750,116.936096191406,65,23,89,50.9873428344727,50.3371047973633,43.6891047973524,88.2748080072419,70.8036001566501,1,1,0,,,,,,,25.7422309854135,63.5419772897361,40.5121654745415,0,5420,126.487747957993,1,0,23.3372228704784,0,23.3372228704784,3.17805383034795,8.36310917603352,1.5169194865811,2.07701283547258,23.1038506417736,1.48289328564145
"54743",2018,"54","Norte de Santander","Silos",5291,871,6162,0.858649790287018,2750,116.936096191406,68,23,47,51.173454284668,53.2449798583984,39.70923857,84.43313026,66.79226187,,2,0,,,,,,,27.2755860294657,69.9285773986398,39.004920511934,0,5525,89.662447257384,1,0,,0,32.4569944823109,3.17805383034795,8.72631895096224,1.10353781239857,0.762739370334307,14.1350210970464,1.13483572539175
"54743",2019,"54","Norte de Santander","Silos",5482,898,6380,0.859247624874115,2750,116.936096191406,70,23,53,48.1487884521484,50.0761489868164,44.0535687177756,87.0914382893259,67.4518353751983,2,3,0,,,,,,,31.2277893551708,68.0260549804938,45.9056303707825,0,5413,84.8432601880878,1,0,31.3479623824451,0,47.0219435736677,3.17805383034795,8.76108010386835,1.09717868338558,0.830721003134796,14.0752351097179,1.06623910627733
"54743",2020,"54","Norte Santander","Silos",5627,919,6546,0.859608948230743,2750,116.936096191406,62,23,62,47.9958114624023,48.7948226928711,42.14,82.78,66.26,2,,,,,,,,,29.850026576202,53.9220604173216,55.3577262166583,0,5559,84.9220898258478,1,0,30.5530094714329,,,3.17805383034795,8.78676220844109,0.947143293614421,0.947143293614421,14.0391078521234,0.823740611324803
"54743",2021,"54","Norte de Santander","Silos",5649,987,6636,0.851265847682953,2750,116.936096191406,62,22,65,48.0907554626465,51.9303359985352,53.7766008192347,87.6197504344159,70.3936899834837,,,,,,,,,,35.6842314319406,80.9544385388788,44.0794008037039,0,3709,55.8921036769138,1,0,,,,3.13549421592915,8.80041533314592,0.934297769740808,0.97950572634117,14.873417721519,1.21992824802409
"54800",2013,"54","Norte de Santander","Teorama",18041,2597,20638,0.874164164066315,1000,112.299110412598,167,88,185,45.9023971557617,,34.46,89.67,63.06,13,1,0,,,,,,,41.3874575396298,83.9420881513149,49.3047748169242,1,0,0,0,0,62.9905998643279,0,4.84543075879446,4.48863636973214,9.93493776880937,0.809186936718674,0.896404690376974,12.5835836805892,0.406735575885817
"54800",2014,"54","Norte de Santander","Teorama",18435,2650,21085,0.874318242073059,1000,112.299110412598,186,88,136,44.4108238220215,44.4641380310059,41.8310848591681,91.6534068204134,65.9287298032444,16,,0,,,,,,,46.1132329197151,90.0146534025629,51.2285846544205,1,0,0,0,0,75.8833293810766,0,,4.48863636973214,9.95636459213689,0.882143704055016,0.645008299739151,12.5681764287408,0.426913224579383
"54800",2015,"54","Norte de Santander","Teorama",18822,2702,21524,0.874465703964233,1000,112.299110412598,201,91,119,45.1533508300781,43.5373153686523,48.2557579918758,93.9620959567511,73.1534900691246,13,1,0,,,,,,,48.9467116745451,95.7188415622294,51.135921492242,1,0,0,0,0,60.3976955956142,0,4.64597658427802,4.52178857704904,9.97697032929593,0.933841293439881,0.552871213529084,12.5534287307192,0.444707496572335
"54800",2016,"54","Norte de Santander","Teorama",19224,2754,21978,0.874692857265472,1000,112.299110412598,212,90,148,43.276741027832,43.3644218444824,37.73,89.66,65.24,24,2,0,,,,,,,56.9248616331046,117.890007206011,48.2864179774196,1,15627,71.1029211029211,0,0,109.200109200109,0,9.1000091000091,4.51085950651685,9.99784273101727,0.964600964600965,0.673400673400673,12.5307125307125,0.536400069187419
"54800",2017,"54","Norte de Santander","Teorama",19632,2806,22438,0.874944269657135,1000,112.299110412598,208,90,220,45.123592376709,45.1811943054199,41.0678685181968,91.3699147302135,64.4024346598315,10,,0,,,,,,,54.4351065701937,101.462982522608,53.6502133258938,1,16217,72.2747125412247,1,0,44.5672519832427,0,,4.51085950651685,10.0185557953638,0.926998841251448,0.98047954363134,12.5055709064979,0.452192630905643
"54800",2018,"54","Norte de Santander","Teorama",13675,2518,16193,0.844500720500946,1000,112.299110412598,204,90,210,44.0693168640137,44.9675102233887,37.45777334,91.81866578,64.16110429,24,5,0,,,,,,,56.9435427493621,102.366985836723,55.6268627858087,1,16508,101.945284999691,1,0,148.212190452665,0,30.8775396776385,4.51085950651685,9.69239608224606,1.25980361884765,1.29685666646082,15.5499289816587,0.632168133370734
"54800",2019,"54","Norte de Santander","Teorama",14381,2659,17040,0.843955397605896,1000,112.299110412598,204,92,227,44.302906036377,45.8884201049805,39.6066812847084,92.5948689366647,64.2494357894524,8,2,0,,,,,,,59.2199875017924,96.833567753272,61.1564655478589,1,17544,102.957746478873,1,0,46.9483568075117,0,11.7370892018779,4.53259949315326,9.74337748410739,1.19718309859155,1.33215962441315,15.6044600938967,0.568272111228122
"54800",2020,"54","Norte Santander","Teorama",14901,2769,17670,0.843293726444244,1000,112.299110412598,210,92,245,44.8727912902832,44.3000450134277,45.34,92.95,68.92,5,2,,,,,,,,68.0091868863371,110.6674257367,61.4536630210811,1,18057,102.190152801358,1,0,28.2965478211658,,11.3186191284663,4.53259949315326,9.77968015680806,1.18845500848896,1.38653084323713,15.6706281833616,0.626301220920772
"54800",2021,"54","Norte de Santander","Teorama",14960,2955,17915,0.835054397583008,1000,112.299110412598,213,96,248,43.5667991638184,46.2444496154785,42.7698760919945,92.6458692016818,69.6014054739334,8,,1,,,,,,,71.7303560654861,118.163072687469,60.7045453660524,1,14025,78.286352218811,1,0,44.6553167736534,5.58191459670667,,4.57471097850338,9.79344944732719,1.18894780909852,1.38431481998325,16.4945576332682,0.659576180225895
